% X-coord, Y-coord, Polarization, wavelength, type, deviceID, params 
-599, -3341, TE, 1550, device, ring, r26.0, w0.5, g0.161, b50
-89, -3001, TE, 1550, device, ring, r44.1, w0.5, g0.117, b50
-599, -2831, TE, 1550, device, ring, r43.9, w0.5, g0.159, b50
-1449, -3511, TE, 1550, device, ring, r37.2, w0.5, g0.148, b50
-939, -2831, TE, 1550, device, ring, r14.7, w0.5, g0.14, b50
-1279, -2831, TE, 1550, device, ring, r20.8, w0.5, g0.145, b50
-1279, -3341, TE, 1550, device, ring, r39.6, w0.5, g0.118, b50
-1449, -2831, TE, 1550, device, ring, r20.8, w0.5, g0.176, b50
-769, -3341, TE, 1550, device, ring, r44.4, w0.5, g0.113, b50
-1109, -3001, TE, 1550, device, ring, r14.1, w0.5, g0.121, b50
-1449, -3341, TE, 1550, device, ring, r9.2, w0.5, g0.153, b50
-1109, -3341, TE, 1550, device, ring, r35.5, w0.5, g0.159, b50
-939, -3341, TE, 1550, device, ring, r5.8, w0.5, g0.144, b50
-769, -3171, TE, 1550, device, ring, r12.2, w0.5, g0.123, b50
-939, -3001, TE, 1550, device, ring, r24.1, w0.5, g0.124, b50
-1109, -3511, TE, 1550, device, ring, r15.0, w0.5, g0.134, b50
-1279, -3511, TE, 1550, device, ring, r23.1, w0.5, g0.151, b50
-1449, -3171, TE, 1550, device, ring, r7.1, w0.5, g0.144, b50
-1109, -2831, TE, 1550, device, ring, r24.3, w0.5, g0.152, b50
-939, -3511, TE, 1550, device, ring, r17.7, w0.5, g0.149, b50
-1279, -3001, TE, 1550, device, ring, r42.7, w0.5, g0.116, b50
-1449, -3001, TE, 1550, device, ring, r26.0, w0.5, g0.164, b50
-939, -3171, TE, 1550, device, ring, r27.2, w0.5, g0.106, b50
-769, -2831, TE, 1550, device, ring, r41.9, w0.5, g0.169, b50
-769, -3511, TE, 1550, device, ring, r43.8, w0.5, g0.135, b50
-1109, -3171, TE, 1550, device, ring, r25.2, w0.5, g0.166, b50
-769, -3001, TE, 1550, device, ring, r45.0, w0.5, g0.125, b50
-1279, -3171, TE, 1550, device, ring, r5.6, w0.5, g0.157, b50
-1279, -3681, TE, 1550, device, ring, r8.9, w0.5, g0.14, b50
-1449, -3681, TE, 1550, device, ring, r27.1, w0.5, g0.103, b50
-1449, -4361, TE, 1550, device, ring, r19.6, w0.5, g0.179, b50
-939, -4191, TE, 1550, device, ring, r44.0, w0.5, g0.167, b50
-1109, -4531, TE, 1550, device, ring, r9.0, w0.5, g0.123, b50
-1109, -4021, TE, 1550, device, ring, r21.9, w0.5, g0.119, b50
-939, -4361, TE, 1550, device, ring, r21.7, w0.5, g0.17, b50
-939, -3681, TE, 1550, device, ring, r12.4, w0.5, g0.158, b50
-1109, -4361, TE, 1550, device, ring, r29.0, w0.5, g0.111, b50
-939, -3851, TE, 1550, device, ring, r13.7, w0.5, g0.176, b50
-769, -4361, TE, 1550, device, ring, r49.4, w0.5, g0.177, b50
-1279, -4531, TE, 1550, device, ring, r44.9, w0.5, g0.107, b50
-769, -4531, TE, 1550, device, ring, r37.6, w0.5, g0.103, b50
-1279, -4191, TE, 1550, device, ring, r12.8, w0.5, g0.162, b50
-1449, -4191, TE, 1550, device, ring, r36.7, w0.5, g0.107, b50
-769, -3851, TE, 1550, device, ring, r37.7, w0.5, g0.121, b50
-1109, -3851, TE, 1550, device, ring, r28.8, w0.5, g0.121, b50
-1279, -4021, TE, 1550, device, ring, r30.1, w0.5, g0.172, b50
-1449, -4021, TE, 1550, device, ring, r29.6, w0.5, g0.137, b50
-1449, -4531, TE, 1550, device, ring, r34.2, w0.5, g0.103, b50
-1449, -3851, TE, 1550, device, ring, r31.7, w0.5, g0.127, b50
-1109, -4191, TE, 1550, device, ring, r48.9, w0.5, g0.126, b50
-1109, -3681, TE, 1550, device, ring, r40.5, w0.5, g0.173, b50
-1279, -3851, TE, 1550, device, ring, r14.6, w0.5, g0.162, b50
-939, -4021, TE, 1550, device, ring, r10.5, w0.5, g0.109, b50
-769, -4191, TE, 1550, device, ring, r30.4, w0.5, g0.144, b50
-769, -3681, TE, 1550, device, ring, r48.4, w0.5, g0.14, b50
-769, -4021, TE, 1550, device, ring, r48.7, w0.5, g0.165, b50
-939, -4531, TE, 1550, device, ring, r16.4, w0.5, g0.11, b50
-1279, -4361, TE, 1550, device, ring, r39.3, w0.5, g0.143, b50
-259, -4361, TE, 1550, device, ring, r29.3, w0.5, g0.131, b50
80, -3851, TE, 1550, device, ring, r30.8, w0.5, g0.12, b50
-429, -4191, TE, 1550, device, ring, r41.6, w0.5, g0.132, b50
80, -3681, TE, 1550, device, ring, r29.8, w0.5, g0.177, b50
80, -4361, TE, 1550, device, ring, r12.9, w0.5, g0.109, b50
-259, -3851, TE, 1550, device, ring, r38.9, w0.5, g0.119, b50
-599, -3681, TE, 1550, device, ring, r30.7, w0.5, g0.116, b50
80, -4021, TE, 1550, device, ring, r13.8, w0.5, g0.106, b50
-259, -4021, TE, 1550, device, ring, r29.9, w0.5, g0.137, b50
-429, -3681, TE, 1550, device, ring, r46.5, w0.5, g0.174, b50
-599, -3851, TE, 1550, device, ring, r11.6, w0.5, g0.136, b50
-89, -4361, TE, 1550, device, ring, r13.7, w0.5, g0.166, b50
80, -4531, TE, 1550, device, ring, r21.0, w0.5, g0.17, b50
-89, -4021, TE, 1550, device, ring, r47.5, w0.5, g0.131, b50
-599, -4361, TE, 1550, device, ring, r32.0, w0.5, g0.133, b50
-259, -3681, TE, 1550, device, ring, r15.9, w0.5, g0.105, b50
80, -4191, TE, 1550, device, ring, r43.8, w0.5, g0.127, b50
-89, -3681, TE, 1550, device, ring, r19.4, w0.5, g0.136, b50
-429, -4021, TE, 1550, device, ring, r12.7, w0.5, g0.161, b50
-259, -4531, TE, 1550, device, ring, r35.4, w0.5, g0.161, b50
-599, -4191, TE, 1550, device, ring, r34.7, w0.5, g0.114, b50
-429, -4531, TE, 1550, device, ring, r45.9, w0.5, g0.158, b50
-259, -4191, TE, 1550, device, ring, r22.8, w0.5, g0.111, b50
-89, -4191, TE, 1550, device, ring, r24.8, w0.5, g0.143, b50
-599, -4531, TE, 1550, device, ring, r15.9, w0.5, g0.13, b50
-89, -4531, TE, 1550, device, ring, r34.3, w0.5, g0.105, b50
-429, -3851, TE, 1550, device, ring, r41.1, w0.5, g0.164, b50
-599, -4021, TE, 1550, device, ring, r8.0, w0.5, g0.117, b50
-89, -3851, TE, 1550, device, ring, r21.8, w0.5, g0.105, b50
-429, -4361, TE, 1550, device, ring, r30.7, w0.5, g0.131, b50
1270, -3341, TE, 1550, device, ring, r40.3, w0.5, g0.136, b50
1780, -3171, TE, 1550, device, ring, r38.2, w0.5, g0.105, b50
1610, -2831, TE, 1550, device, ring, r39.5, w0.5, g0.178, b50
1100, -2831, TE, 1550, device, ring, r29.8, w0.5, g0.134, b50
1100, -3171, TE, 1550, device, ring, r44.7, w0.5, g0.104, b50
1440, -3171, TE, 1550, device, ring, r12.9, w0.5, g0.146, b50
1780, -3001, TE, 1550, device, ring, r27.2, w0.5, g0.124, b50
1440, -3341, TE, 1550, device, ring, r45.5, w0.5, g0.123, b50
1270, -3511, TE, 1550, device, ring, r44.2, w0.5, g0.129, b50
1610, -3171, TE, 1550, device, ring, r28.8, w0.5, g0.15, b50
1270, -3001, TE, 1550, device, ring, r5.4, w0.5, g0.179, b50
1440, -2831, TE, 1550, device, ring, r21.1, w0.5, g0.146, b50
1780, -3341, TE, 1550, device, ring, r7.2, w0.5, g0.139, b50
1270, -2831, TE, 1550, device, ring, r38.0, w0.5, g0.143, b50
1270, -3171, TE, 1550, device, ring, r23.6, w0.5, g0.159, b50
1440, -3001, TE, 1550, device, ring, r14.2, w0.5, g0.165, b50
1100, -3001, TE, 1550, device, ring, r23.1, w0.5, g0.129, b50
1610, -3341, TE, 1550, device, ring, r44.2, w0.5, g0.168, b50
1610, -3511, TE, 1550, device, ring, r24.4, w0.5, g0.1, b50
1780, -2831, TE, 1550, device, ring, r27.8, w0.5, g0.124, b50
1610, -3001, TE, 1550, device, ring, r48.1, w0.5, g0.152, b50
1440, -3511, TE, 1550, device, ring, r47.1, w0.5, g0.113, b50
1100, -3341, TE, 1550, device, ring, r15.6, w0.5, g0.138, b50
1780, -3511, TE, 1550, device, ring, r34.2, w0.5, g0.129, b50
1100, -3511, TE, 1550, device, ring, r26.2, w0.5, g0.121, b50
420, -3511, TE, 1550, device, ring, r37.8, w0.5, g0.166, b50
250, -3341, TE, 1550, device, ring, r5.3, w0.5, g0.15, b50
590, -3001, TE, 1550, device, ring, r26.0, w0.5, g0.178, b50
420, -3001, TE, 1550, device, ring, r35.2, w0.5, g0.165, b50
250, -2831, TE, 1550, device, ring, r37.0, w0.5, g0.113, b50
250, -3511, TE, 1550, device, ring, r32.8, w0.5, g0.179, b50
420, -3171, TE, 1550, device, ring, r19.4, w0.5, g0.145, b50
760, -3171, TE, 1550, device, ring, r24.6, w0.5, g0.122, b50
760, -3001, TE, 1550, device, ring, r35.8, w0.5, g0.107, b50
760, -3511, TE, 1550, device, ring, r21.9, w0.5, g0.14, b50
760, -2831, TE, 1550, device, ring, r36.1, w0.5, g0.123, b50
590, -2831, TE, 1550, device, ring, r49.0, w0.5, g0.121, b50
760, -3341, TE, 1550, device, ring, r48.7, w0.5, g0.163, b50
930, -2831, TE, 1550, device, ring, r28.3, w0.5, g0.124, b50
930, -3341, TE, 1550, device, ring, r26.2, w0.5, g0.127, b50
590, -3511, TE, 1550, device, ring, r14.8, w0.5, g0.16, b50
420, -3341, TE, 1550, device, ring, r47.8, w0.5, g0.162, b50
590, -3171, TE, 1550, device, ring, r11.2, w0.5, g0.131, b50
250, -3001, TE, 1550, device, ring, r21.3, w0.5, g0.153, b50
930, -3171, TE, 1550, device, ring, r25.7, w0.5, g0.163, b50
420, -2831, TE, 1550, device, ring, r38.4, w0.5, g0.11, b50
930, -3001, TE, 1550, device, ring, r45.4, w0.5, g0.123, b50
590, -3341, TE, 1550, device, ring, r29.4, w0.5, g0.178, b50
930, -3511, TE, 1550, device, ring, r16.3, w0.5, g0.102, b50
250, -3171, TE, 1550, device, ring, r32.7, w0.5, g0.129, b50
930, -3681, TE, 1550, device, ring, r29.1, w0.5, g0.135, b50
930, -3851, TE, 1550, device, ring, r32.8, w0.5, g0.16, b50
420, -4361, TE, 1550, device, ring, r42.7, w0.5, g0.127, b50
420, -4531, TE, 1550, device, ring, r17.9, w0.5, g0.171, b50
930, -4531, TE, 1550, device, ring, r22.3, w0.5, g0.107, b50
420, -3681, TE, 1550, device, ring, r34.0, w0.5, g0.127, b50
760, -3681, TE, 1550, device, ring, r15.4, w0.5, g0.114, b50
760, -4191, TE, 1550, device, ring, r29.9, w0.5, g0.122, b50
760, -3851, TE, 1550, device, ring, r33.9, w0.5, g0.152, b50
420, -3851, TE, 1550, device, ring, r26.5, w0.5, g0.163, b50
420, -4021, TE, 1550, device, ring, r40.3, w0.5, g0.141, b50
590, -4191, TE, 1550, device, ring, r46.5, w0.5, g0.164, b50
760, -4531, TE, 1550, device, ring, r39.7, w0.5, g0.101, b50
760, -4021, TE, 1550, device, ring, r10.3, w0.5, g0.171, b50
420, -4191, TE, 1550, device, ring, r14.3, w0.5, g0.107, b50
250, -4361, TE, 1550, device, ring, r25.1, w0.5, g0.16, b50
590, -4021, TE, 1550, device, ring, r13.9, w0.5, g0.148, b50
590, -3851, TE, 1550, device, ring, r30.1, w0.5, g0.126, b50
250, -3851, TE, 1550, device, ring, r44.3, w0.5, g0.149, b50
590, -4361, TE, 1550, device, ring, r25.0, w0.5, g0.169, b50
590, -3681, TE, 1550, device, ring, r25.1, w0.5, g0.141, b50
250, -4531, TE, 1550, device, ring, r35.8, w0.5, g0.18, b50
250, -4021, TE, 1550, device, ring, r32.1, w0.5, g0.156, b50
590, -4531, TE, 1550, device, ring, r17.5, w0.5, g0.164, b50
930, -4191, TE, 1550, device, ring, r27.7, w0.5, g0.102, b50
250, -4191, TE, 1550, device, ring, r30.8, w0.5, g0.133, b50
760, -4361, TE, 1550, device, ring, r7.8, w0.5, g0.111, b50
930, -4361, TE, 1550, device, ring, r23.9, w0.5, g0.153, b50
250, -3681, TE, 1550, device, ring, r22.8, w0.5, g0.164, b50
930, -4021, TE, 1550, device, ring, r47.4, w0.5, g0.157, b50
1100, -3851, TE, 1550, device, ring, r10.1, w0.5, g0.112, b50
1440, -4191, TE, 1550, device, ring, r35.0, w0.5, g0.137, b50
1270, -3681, TE, 1550, device, ring, r40.5, w0.5, g0.136, b50
1780, -4531, TE, 1550, device, ring, r17.4, w0.5, g0.13, b50
1610, -4361, TE, 1550, device, ring, r11.9, w0.5, g0.133, b50
1270, -4191, TE, 1550, device, ring, r34.8, w0.5, g0.16, b50
1270, -4361, TE, 1550, device, ring, r22.2, w0.5, g0.164, b50
1440, -3851, TE, 1550, device, ring, r18.5, w0.5, g0.169, b50
1610, -3681, TE, 1550, device, ring, r47.4, w0.5, g0.105, b50
1610, -4191, TE, 1550, device, ring, r28.9, w0.5, g0.118, b50
1610, -4531, TE, 1550, device, ring, r22.9, w0.5, g0.136, b50
1100, -4021, TE, 1550, device, ring, r41.6, w0.5, g0.171, b50
1780, -3681, TE, 1550, device, ring, r17.1, w0.5, g0.173, b50
1100, -4191, TE, 1550, device, ring, r48.0, w0.5, g0.104, b50
1780, -4361, TE, 1550, device, ring, r23.6, w0.5, g0.127, b50
1440, -4361, TE, 1550, device, ring, r7.8, w0.5, g0.126, b50
1270, -4021, TE, 1550, device, ring, r14.5, w0.5, g0.125, b50
1780, -4191, TE, 1550, device, ring, r28.8, w0.5, g0.126, b50
1610, -3851, TE, 1550, device, ring, r18.1, w0.5, g0.117, b50
1440, -4531, TE, 1550, device, ring, r25.1, w0.5, g0.103, b50
1100, -4361, TE, 1550, device, ring, r32.1, w0.5, g0.13, b50
1100, -4531, TE, 1550, device, ring, r5.1, w0.5, g0.167, b50
1440, -4021, TE, 1550, device, ring, r10.2, w0.5, g0.169, b50
1610, -4021, TE, 1550, device, ring, r27.6, w0.5, g0.126, b50
1440, -3681, TE, 1550, device, ring, r30.9, w0.5, g0.132, b50
1780, -4021, TE, 1550, device, ring, r24.5, w0.5, g0.174, b50
1270, -4531, TE, 1550, device, ring, r13.1, w0.5, g0.117, b50
1100, -3681, TE, 1550, device, ring, r46.0, w0.5, g0.123, b50
1780, -3851, TE, 1550, device, ring, r21.0, w0.5, g0.176, b50
1270, -3851, TE, 1550, device, ring, r14.7, w0.5, g0.125, b50
5180, -1471, TE, 1550, device, ring, r34.5, w0.5, g0.135, b50
5180, -961, TE, 1550, device, ring, r41.5, w0.5, g0.147, b50
5180, -1301, TE, 1550, device, ring, r22.4, w0.5, g0.129, b50
4670, -961, TE, 1550, device, ring, r25.5, w0.5, g0.163, b50
5010, -1811, TE, 1550, device, ring, r46.6, w0.5, g0.134, b50
5010, -1301, TE, 1550, device, ring, r22.3, w0.5, g0.105, b50
4840, -1301, TE, 1550, device, ring, r8.2, w0.5, g0.163, b50
5180, -1641, TE, 1550, device, ring, r40.4, w0.5, g0.123, b50
4840, -1641, TE, 1550, device, ring, r5.1, w0.5, g0.174, b50
4500, -1471, TE, 1550, device, ring, r42.9, w0.5, g0.143, b50
4670, -1641, TE, 1550, device, ring, r40.0, w0.5, g0.113, b50
4840, -961, TE, 1550, device, ring, r48.6, w0.5, g0.102, b50
5010, -1471, TE, 1550, device, ring, r23.6, w0.5, g0.145, b50
4840, -1471, TE, 1550, device, ring, r13.0, w0.5, g0.156, b50
5180, -1811, TE, 1550, device, ring, r31.3, w0.5, g0.178, b50
4840, -1811, TE, 1550, device, ring, r19.7, w0.5, g0.166, b50
4670, -1811, TE, 1550, device, ring, r22.1, w0.5, g0.151, b50
4670, -1301, TE, 1550, device, ring, r13.1, w0.5, g0.179, b50
4670, -1471, TE, 1550, device, ring, r39.9, w0.5, g0.114, b50
4500, -961, TE, 1550, device, ring, r11.3, w0.5, g0.155, b50
4500, -1131, TE, 1550, device, ring, r8.1, w0.5, g0.105, b50
5010, -1641, TE, 1550, device, ring, r15.7, w0.5, g0.143, b50
4500, -1811, TE, 1550, device, ring, r29.5, w0.5, g0.155, b50
5010, -1131, TE, 1550, device, ring, r28.1, w0.5, g0.118, b50
5010, -961, TE, 1550, device, ring, r49.9, w0.5, g0.147, b50
4840, -1131, TE, 1550, device, ring, r31.8, w0.5, g0.129, b50
5180, -1131, TE, 1550, device, ring, r34.3, w0.5, g0.166, b50
4670, -1131, TE, 1550, device, ring, r29.4, w0.5, g0.14, b50
4500, -1641, TE, 1550, device, ring, r33.0, w0.5, g0.162, b50
4500, -1301, TE, 1550, device, ring, r46.9, w0.5, g0.135, b50
3990, -1131, TE, 1550, device, ring, r23.9, w0.5, g0.114, b50
3990, -1811, TE, 1550, device, ring, r20.5, w0.5, g0.107, b50
3990, -1471, TE, 1550, device, ring, r6.0, w0.5, g0.136, b50
4330, -1641, TE, 1550, device, ring, r26.5, w0.5, g0.159, b50
3820, -1811, TE, 1550, device, ring, r23.8, w0.5, g0.173, b50
3650, -961, TE, 1550, device, ring, r29.9, w0.5, g0.118, b50
3990, -1641, TE, 1550, device, ring, r40.2, w0.5, g0.123, b50
3650, -1131, TE, 1550, device, ring, r28.0, w0.5, g0.139, b50
4330, -1301, TE, 1550, device, ring, r42.1, w0.5, g0.148, b50
4160, -1131, TE, 1550, device, ring, r25.3, w0.5, g0.119, b50
3650, -1811, TE, 1550, device, ring, r8.3, w0.5, g0.135, b50
3820, -1641, TE, 1550, device, ring, r43.2, w0.5, g0.133, b50
3820, -1131, TE, 1550, device, ring, r38.7, w0.5, g0.135, b50
3990, -1301, TE, 1550, device, ring, r18.3, w0.5, g0.166, b50
4330, -1811, TE, 1550, device, ring, r6.3, w0.5, g0.113, b50
4330, -961, TE, 1550, device, ring, r26.1, w0.5, g0.167, b50
3990, -961, TE, 1550, device, ring, r24.4, w0.5, g0.149, b50
3820, -1301, TE, 1550, device, ring, r9.3, w0.5, g0.104, b50
4160, -1301, TE, 1550, device, ring, r20.1, w0.5, g0.145, b50
3650, -1301, TE, 1550, device, ring, r6.3, w0.5, g0.174, b50
4160, -1471, TE, 1550, device, ring, r20.7, w0.5, g0.139, b50
3820, -961, TE, 1550, device, ring, r32.5, w0.5, g0.156, b50
3820, -1471, TE, 1550, device, ring, r49.6, w0.5, g0.108, b50
4160, -1641, TE, 1550, device, ring, r15.6, w0.5, g0.171, b50
3650, -1471, TE, 1550, device, ring, r13.0, w0.5, g0.151, b50
4160, -1811, TE, 1550, device, ring, r27.6, w0.5, g0.17, b50
4330, -1131, TE, 1550, device, ring, r41.9, w0.5, g0.15, b50
4330, -1471, TE, 1550, device, ring, r42.0, w0.5, g0.125, b50
4160, -961, TE, 1550, device, ring, r40.3, w0.5, g0.142, b50
3650, -1641, TE, 1550, device, ring, r16.4, w0.5, g0.112, b50
4330, -2321, TE, 1550, device, ring, r24.2, w0.5, g0.103, b50
4330, -2661, TE, 1550, device, ring, r5.7, w0.5, g0.119, b50
3820, -1981, TE, 1550, device, ring, r11.5, w0.5, g0.164, b50
3650, -2151, TE, 1550, device, ring, r11.6, w0.5, g0.153, b50
4330, -1981, TE, 1550, device, ring, r15.7, w0.5, g0.147, b50
3990, -1981, TE, 1550, device, ring, r24.0, w0.5, g0.127, b50
3990, -2661, TE, 1550, device, ring, r31.6, w0.5, g0.136, b50
3650, -2491, TE, 1550, device, ring, r23.9, w0.5, g0.175, b50
4160, -2321, TE, 1550, device, ring, r44.5, w0.5, g0.155, b50
3650, -1981, TE, 1550, device, ring, r41.4, w0.5, g0.142, b50
3650, -2321, TE, 1550, device, ring, r27.7, w0.5, g0.136, b50
3990, -2151, TE, 1550, device, ring, r31.1, w0.5, g0.12, b50
3990, -2321, TE, 1550, device, ring, r20.8, w0.5, g0.126, b50
4160, -2151, TE, 1550, device, ring, r44.2, w0.5, g0.162, b50
4160, -1981, TE, 1550, device, ring, r29.4, w0.5, g0.117, b50
4330, -2491, TE, 1550, device, ring, r49.0, w0.5, g0.139, b50
3650, -2661, TE, 1550, device, ring, r12.5, w0.5, g0.152, b50
3820, -2321, TE, 1550, device, ring, r21.8, w0.5, g0.178, b50
3820, -2661, TE, 1550, device, ring, r37.1, w0.5, g0.147, b50
4330, -2151, TE, 1550, device, ring, r46.0, w0.5, g0.157, b50
4160, -2491, TE, 1550, device, ring, r48.8, w0.5, g0.107, b50
3990, -2491, TE, 1550, device, ring, r18.8, w0.5, g0.145, b50
4160, -2661, TE, 1550, device, ring, r49.5, w0.5, g0.106, b50
3820, -2491, TE, 1550, device, ring, r8.4, w0.5, g0.168, b50
3820, -2151, TE, 1550, device, ring, r7.6, w0.5, g0.112, b50
5180, -2491, TE, 1550, device, ring, r8.2, w0.5, g0.137, b50
4670, -2491, TE, 1550, device, ring, r30.5, w0.5, g0.101, b50
4840, -1981, TE, 1550, device, ring, r38.7, w0.5, g0.15, b50
5180, -2661, TE, 1550, device, ring, r5.1, w0.5, g0.169, b50
5010, -2321, TE, 1550, device, ring, r9.0, w0.5, g0.145, b50
4500, -2661, TE, 1550, device, ring, r16.0, w0.5, g0.106, b50
5180, -2151, TE, 1550, device, ring, r34.9, w0.5, g0.152, b50
5010, -2661, TE, 1550, device, ring, r49.2, w0.5, g0.122, b50
4840, -2321, TE, 1550, device, ring, r47.7, w0.5, g0.161, b50
5010, -2151, TE, 1550, device, ring, r45.3, w0.5, g0.123, b50
4670, -1981, TE, 1550, device, ring, r43.3, w0.5, g0.138, b50
4500, -2491, TE, 1550, device, ring, r16.4, w0.5, g0.119, b50
4840, -2661, TE, 1550, device, ring, r41.6, w0.5, g0.106, b50
5010, -2491, TE, 1550, device, ring, r25.8, w0.5, g0.123, b50
5180, -2321, TE, 1550, device, ring, r10.4, w0.5, g0.138, b50
5180, -1981, TE, 1550, device, ring, r27.4, w0.5, g0.101, b50
4500, -2151, TE, 1550, device, ring, r15.5, w0.5, g0.163, b50
4670, -2321, TE, 1550, device, ring, r48.4, w0.5, g0.15, b50
5010, -1981, TE, 1550, device, ring, r7.1, w0.5, g0.164, b50
4500, -2321, TE, 1550, device, ring, r30.2, w0.5, g0.136, b50
4500, -1981, TE, 1550, device, ring, r14.1, w0.5, g0.139, b50
4840, -2491, TE, 1550, device, ring, r43.2, w0.5, g0.149, b50
4670, -2661, TE, 1550, device, ring, r16.3, w0.5, g0.117, b50
4670, -2151, TE, 1550, device, ring, r40.4, w0.5, g0.179, b50
4840, -2151, TE, 1550, device, ring, r44.3, w0.5, g0.107, b50
2970, -1301, TE, 1550, device, ring, r43.5, w0.5, g0.168, b50
3140, -1641, TE, 1550, device, ring, r10.4, w0.5, g0.176, b50
3140, -1131, TE, 1550, device, ring, r17.9, w0.5, g0.137, b50
3140, -1301, TE, 1550, device, ring, r10.7, w0.5, g0.122, b50
2800, -1301, TE, 1550, device, ring, r26.3, w0.5, g0.1, b50
2970, -961, TE, 1550, device, ring, r21.8, w0.5, g0.138, b50
2800, -1811, TE, 1550, device, ring, r21.9, w0.5, g0.177, b50
2970, -1471, TE, 1550, device, ring, r23.2, w0.5, g0.145, b50
3480, -1641, TE, 1550, device, ring, r47.6, w0.5, g0.168, b50
3480, -1471, TE, 1550, device, ring, r31.2, w0.5, g0.122, b50
2970, -1811, TE, 1550, device, ring, r9.8, w0.5, g0.14, b50
2800, -1131, TE, 1550, device, ring, r40.4, w0.5, g0.131, b50
3310, -961, TE, 1550, device, ring, r10.5, w0.5, g0.111, b50
3140, -1471, TE, 1550, device, ring, r8.0, w0.5, g0.141, b50
3310, -1641, TE, 1550, device, ring, r39.4, w0.5, g0.126, b50
3480, -1811, TE, 1550, device, ring, r40.2, w0.5, g0.178, b50
2800, -1641, TE, 1550, device, ring, r44.3, w0.5, g0.145, b50
3140, -1811, TE, 1550, device, ring, r31.9, w0.5, g0.167, b50
3140, -961, TE, 1550, device, ring, r26.0, w0.5, g0.157, b50
2800, -1471, TE, 1550, device, ring, r37.5, w0.5, g0.167, b50
3480, -1131, TE, 1550, device, ring, r41.7, w0.5, g0.101, b50
3310, -1131, TE, 1550, device, ring, r18.9, w0.5, g0.153, b50
2970, -1131, TE, 1550, device, ring, r20.7, w0.5, g0.16, b50
3310, -1301, TE, 1550, device, ring, r33.6, w0.5, g0.149, b50
2970, -1641, TE, 1550, device, ring, r6.5, w0.5, g0.129, b50
2800, -961, TE, 1550, device, ring, r49.2, w0.5, g0.126, b50
3310, -1811, TE, 1550, device, ring, r35.0, w0.5, g0.135, b50
3480, -1301, TE, 1550, device, ring, r5.6, w0.5, g0.145, b50
3480, -961, TE, 1550, device, ring, r42.8, w0.5, g0.163, b50
3310, -1471, TE, 1550, device, ring, r46.0, w0.5, g0.151, b50
2630, -961, TE, 1550, device, ring, r29.2, w0.5, g0.154, b50
2630, -1131, TE, 1550, device, ring, r13.6, w0.5, g0.154, b50
1950, -1641, TE, 1550, device, ring, r6.8, w0.5, g0.166, b50
2120, -1811, TE, 1550, device, ring, r12.8, w0.5, g0.143, b50
2120, -1301, TE, 1550, device, ring, r13.0, w0.5, g0.124, b50
1950, -1131, TE, 1550, device, ring, r48.5, w0.5, g0.175, b50
2290, -1131, TE, 1550, device, ring, r29.4, w0.5, g0.103, b50
2290, -1641, TE, 1550, device, ring, r26.0, w0.5, g0.132, b50
2120, -1471, TE, 1550, device, ring, r22.6, w0.5, g0.136, b50
2460, -1811, TE, 1550, device, ring, r45.7, w0.5, g0.146, b50
2460, -1301, TE, 1550, device, ring, r33.0, w0.5, g0.142, b50
2460, -1131, TE, 1550, device, ring, r17.3, w0.5, g0.174, b50
2630, -1811, TE, 1550, device, ring, r16.7, w0.5, g0.168, b50
2290, -1471, TE, 1550, device, ring, r20.6, w0.5, g0.117, b50
2630, -1301, TE, 1550, device, ring, r15.6, w0.5, g0.12, b50
1950, -1301, TE, 1550, device, ring, r31.2, w0.5, g0.177, b50
2290, -1301, TE, 1550, device, ring, r19.4, w0.5, g0.158, b50
2460, -1641, TE, 1550, device, ring, r25.4, w0.5, g0.119, b50
1950, -961, TE, 1550, device, ring, r25.6, w0.5, g0.151, b50
2120, -1641, TE, 1550, device, ring, r30.5, w0.5, g0.108, b50
1950, -1811, TE, 1550, device, ring, r31.5, w0.5, g0.178, b50
2460, -961, TE, 1550, device, ring, r34.3, w0.5, g0.116, b50
2630, -1641, TE, 1550, device, ring, r41.9, w0.5, g0.17, b50
2460, -1471, TE, 1550, device, ring, r10.4, w0.5, g0.11, b50
2290, -961, TE, 1550, device, ring, r11.2, w0.5, g0.115, b50
1950, -1471, TE, 1550, device, ring, r47.7, w0.5, g0.134, b50
2630, -1471, TE, 1550, device, ring, r48.4, w0.5, g0.174, b50
2120, -1131, TE, 1550, device, ring, r48.5, w0.5, g0.154, b50
2290, -1811, TE, 1550, device, ring, r31.5, w0.5, g0.152, b50
2120, -961, TE, 1550, device, ring, r11.6, w0.5, g0.149, b50
2290, -2661, TE, 1550, device, ring, r19.1, w0.5, g0.145, b50
2460, -1981, TE, 1550, device, ring, r41.3, w0.5, g0.146, b50
2120, -2151, TE, 1550, device, ring, r31.4, w0.5, g0.156, b50
2120, -1981, TE, 1550, device, ring, r38.6, w0.5, g0.162, b50
2460, -2661, TE, 1550, device, ring, r18.2, w0.5, g0.168, b50
1950, -2321, TE, 1550, device, ring, r45.9, w0.5, g0.105, b50
2120, -2661, TE, 1550, device, ring, r35.8, w0.5, g0.154, b50
2630, -2151, TE, 1550, device, ring, r32.1, w0.5, g0.109, b50
2630, -1981, TE, 1550, device, ring, r45.4, w0.5, g0.158, b50
2460, -2151, TE, 1550, device, ring, r14.0, w0.5, g0.131, b50
